"Headline_name","Headline_url","Headline_Category","Headline_Category_url","Headline_Article_name"
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","“When we were first building the inn, the artistic perspective took absolute priority; a carpenter would have never built anything like this,” Imai says, grinning. Incorporating ideas from the stylish onsen ryokan (traditional-style Japanese inns) he had stayed in while filming around Japan, Imai and his team of international artists fashioned guest rooms that integrated individual art installations into the interior design."
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","The inn also features several atmospheric pools for bathing in the local onsen waters, which Imai notes are perfect for healing and relaxation since they flow directly from the source of Mount Iou, a volcano located 2.5 kilometers away."
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","Artist Tsuneo Sekiguchi, who had built “rainbow huts” for the Setouchi Triennale and Echigo-Tsumari Art Field, also created a similar area for the first floor of the inn, using water and a sunlight-reflecting mirror to project a rainbow backdrop for a space of dancing and connection. He additionally incorporated ecologically friendly earthen plaster and jute coffee sacks into the walls, which he designed using a Michelangelo-style al fresco technique; and created another rainbow hut outdoors, along with a fire hut to host nightly bonfires and performances."
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","“Sekiguchi invited some artist friends from Taiwan, who then started inviting their own friends from other countries, too,” Imai says. “Just by word of mouth, more artists started coming to the festival each year, both from Japan and overseas. In this way, our network just kept growing.”"
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","The inn is bordered by the Yuno River to the north, Kawayu Shrine to the south, and a nearly 5,000-square-meter red pine forest to the west that is home to a population of ezo deer. Imai describes the location as “a collaboration of art, onsen and severe cold … a place created by gods and artists.”"
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","In the weeks leading up to the festival, artists arrive to prepare their works onsite, and are free to use the “yukimori (snow forest) outdoor museum” as a giant canvas. They are also encouraged to use whatever natural materials they find on the grounds, and have access to an extensive collection of tools and machinery."
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","Naturally, the pandemic has impacted the festival, with the number of Japan-based artists decreasing due to virus-related concerns, and overseas artists unable to attend at all due to border restrictions. Still, the festival has persevered by instituting antivirus measures and limiting the number of attendees. For those unable to be there in person, Imai is also updating the event Facebook page with photos and videos featuring installations and performances."
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","This year’s edition of the festival, which is currently underway, features more than 40 works from both domestic and overseas artists. Pieces on display include Hiroshi Miyazaki’s “Celebration Forest,” which depicts the koropokkuru forest spirits from indigenous Ainu legends, and Taiwanese artist Kuei-Chih Lee’s “Snow Words,” which represents an effort to transcend barriers by listening to the “voice” of falling snow. One of Imai’s own contributions is “Collection of Forest Power,” an installation crafted from wood and glass as a receptacle to hold the collective energy of the forest."
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","Repeat exhibitor Lua Rivera, a visual artist from Mexico, is quoted in the festival pamphlet as saying, “Staying at Art Inn has been a wonderful experience. … I dare say that there are very few places like this in the world.” One of her works, a simple and yet dramatically vibrant piece titled “Onibi,” features red ribbons suspended between trees above the snow. Describing it as “a textile kinetic installation that represents an interdimensional portal suspended in time and space,“ Rivera adds, “I experiment to know, and produce to survive. Art can erase the boundaries between disciplines, promoting a free interaction between them and allowing the exhibition to transcend the walls of the gallery.”"
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","Another regular contributor is Jun Honma, a Tokyo native who deeply probes binaries such as history and memory; and presence and absence. He also explores the mutual interplay between nature and living beings."
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","“In this extreme, cold place, I want to create a landscape that evokes the overlapping of time events that are now invisible,” his description reads. “It is a landscape where the fragments of the people who have formed this place assimilate and disappear in the background. Falling snow will also make them invisible.”"
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","The high acidity levels of the local onsen waters feature additionally in the art installations, as the sulfuric steam is capable of dissolving metals and concrete. Imai notes that while this causes problems for local innkeepers, it has also created its own genre of “corrosion art.” Tokyo-based artist Daigo Kobayashi’s “Sulphur Piano” highlights this phenomenon with an installation in which he wraps a piano in 400 sheets of pure silver foil, thereby revealing how colors shift from the volcanic steam."
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","Despite the continuing pandemic, Imai is confident that attendance will eventually return to pre-coronavirus levels that saw 1,500 visitors in 2019. Coincidentally, the official name of his combination inn-museum is the Art Inn Extreme Cold Art Contagion Machine. When asked about any COVID-19-related allusions this could conjure, Imai says cryptically that he simply “anticipated the virus in advance.”"
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","“I deliberately chose the word ‘contagion’ because art represents a feeling or an energy that spreads from person to person,” he adds. “And I believe that only people who understand the deeper meaning of this sentiment will come to the festival.”"
"Teshikaga Extreme Cold Art Festival: ‘A place created by gods and artists’","https://www.japantimes.co.jp/culture/2022/02/25/arts/teshikaga-extreme-cold-art-festival/","","","The Teshikaga Extreme Cold Art Festival runs through March 3 in Kawayu Onsen, Hokkaido. For more information, visit http://acaf.teshikaga.asia."
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","When it comes time to celebrate a happy event such as a birthday or graduation, home cooks often rely on chirashi-zushi, or scattered-style sushi, to feed the crowd. It’s a particularly popular choice for the Hina Matsuri (Doll Festival), which occurs on March 3, Girls’ Day."
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","The reason chirashi-zushi is such a good dish for parties is because the amount you make can easily be expanded to accommodate last-minute guests, and three of the major components — soy-simmered shiitake mushrooms, thin omelets and pickled lotus root — can be cooked days in advance. The other components can either be purchased (red and pink pickled ginger, toasted sesame seeds) or made in a matter of minutes (blanched and slivered snow peas)."
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Once the rice and toppings are made, final assembly takes about 30 minutes. Scatter the toppings at random for a quick and attractive presentation, or arrange them in wedges for a more dramatic look. No matter how you design your platter, organizing your menu according to the washoku guidelines of five colors (red, yellow, green, black, white), five flavors (sweet, sour, salty, spicy, bitter) and five ways (simmer, sear, fry, steam, raw) ensures nutritional balance."
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Once assembled, chirashi-zushi keeps well at cool room temperature for hours."
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","What follows are the recipes for all the individual components that will make up the chirashi-zushi. Preparations can be stretched out over several days, or everything can be made at once several days in advance. Simply decide what works best for you and your schedule."
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Makes about 40 slices"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Prep and cook: 10 mins."
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","(Can be stored for up to one month)"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Ingredients:"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","To soak the lotus root:"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","To blanch the lotus root:"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","To make the amazu (sweet vinegar) that will be used to pickle the lotus root:"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Directions:"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Makes about 40 slices"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Prep: 40 mins."
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Cook: 20 mins."
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","(Can be stored for five days)"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Ingredients:"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Directions:"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Makes 4-6 sheets"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Cook: 10-15 minutes"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","(Can be stored for two to three days)"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Ingredients:"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Directions:"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Makes 6 one-cup servings"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Prep: 20 mins."
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Cook: 1 hour"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Ingredients:"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","You can use the amazu that was used to pickle the lotus root or make it fresh using:"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Directions:"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Serves 6"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Assembly: about 20 mins."
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","(Finished dish can be kept at cool room temperature for two to three hours)"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Ingredients:"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Directions:"
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Originally, this spring festival was a ritual of purification in preparation for the season’s planting. It was performed on the third day of the third lunar month. Farmers and villagers eager for fertile fields and abundant harvests would make simple paper dolls to which they would “attach” their worries, then float the dolls (and the trouble attached to them) down streams swelling with melting snow."
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","By the 17th century, the dolls had become so elaborate it seemed a shame to let them float away. The thrifty-minded merchants of old Edo began saving their dolls, displaying them each year in lieu of sending them downstream. There are still a few places in Japan where the custom of nagashi-bina (literally, “float away dolls”) persists."
"Chirashi-zushi: The go-to dish for any holiday bash","https://www.japantimes.co.jp/life/2022/02/26/food/chirashi-zushi-go-dish-holiday-bash/","","","Rituals connecting fertility of the soil to new life and birth meant the festival was associated with women. Today, the Hina Matsuri (Doll Festival) combines a display of dolls with a gathering to celebrate the health of young girls on March 3."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","No sooner did I get out of my seven-day stay at the “Hotel Quarantine” when the government announced it would be changing the guidelines for those entering Japan."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","Last week, Prime Minister Fumio Kishida announced that the quarantine period will be reduced from seven to three days for those who have received their booster shots to protect themselves from COVID-19. And those individuals arriving from countries where the highly contagious omicron variant of the virus is “under control” will be exempted from quarantining at a designated facility altogether. That means you’ll be able to keep an eye on your health from the comfort of your own home."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","Still, unless you meet the new requirements for a no-quarantine entry, chances are that you’ll need to follow some sort of regimen whether you’re a citizen returning from a business trip or an exchange student who has been waiting a long time to get here. Also, and I hate to be grim on this, we still can’t rule out the possibility of a new coronavirus variant making all of our lives miserable again."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","Now that I’ve returned to the bustle of Tokyo, my own re-entry in mid-February is already starting to feel like a distant memory. However, I wanted to share the experience to let people know what they might be in for when they arrive."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","One thing to remember, however: Every experience is different. I was lucky to get a glimpse of Mount Fuji every morning while I was holed up at a hotel near Haneda Airport, but some people may not have the same view."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","In any case, here’s how my own stay panned out."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","The preparation to get into Japan starts days before you even head to the airport you’re flying out of. There’s a string of different tasks that need to be checked off prior to departure, the first being to check what restrictions are in place for the country you have stayed in for 14 days before your arrival in Japan."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","This can be done on the Ministry of Foreign Affairs website, but be warned — the guidelines are confusing. For some in-depth advice (and, unfortunately, some horror stories), Facebook’s Return to Japan Support Group has a wealth of firsthand accounts and information."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","Most people have to take a COVID-19 test within 72 hours prior to departure. Testing is something you will probably be used to if you have traveled at all during the pandemic, but testing for arrival in Japan is a little more complicated."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","Only some testing methods are valid for travel to Japan, including PCR and the loop-mediated isothermal amplification method known as LAMP. If your test is not one of these, you won’t be allowed to board the plane — let alone pass through the numerous checks on arrival in Japan. You will also need an official MOFA testing form filled out by a medical professional. This can be very difficult to secure and seems to be the bane of many travelers, though my own experience went smoothly. Spend time researching testing companies."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","When you get the MOFA form signed, make sure all your information — your name (including your middle name), passport number and date of birth — is correct. Any mistakes could cause unwanted problems down the line."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","Pack provisions for your quarantine. The day before I left for the airport, I took a trip to the supermarket to buy some staples for my stay. I’m a vegetarian and had heard tales of small portion sizes and unexciting meals served during quarantine. I stocked my bag with snacks to nibble on throughout the day including vegetarian frankfurters, biscuits, crackers and potato chips. One thing I overlooked, but recommend packing, is any medication you need (with a copy of your prescription) or over-the-counter items to help with upset stomachs and the like."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","Next up: the apps. You’ll need to download both the MySOS app, which keeps track of where you are during the quarantine period, and COCOA, which checks for any contact with individuals who have tested positive for COVID-19. You’ll also need to have the Google Maps app active on your smartphone."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","A working smartphone is needed to enter the country (I was told there was also the possibility of renting one upon arrival at the airport), but a working Japanese sim card is not. The Wi-Fi connection at Haneda and Narita airports is strong and available for new arrivals to use."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","The real journey begins at the airport you fly out of. Japan Airlines staff verified my visa, my test paperwork and pointed me to a QR code where I was told to fill in an online health questionnaire."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","One positive of pandemic travel is the amount of space. I counted a grand total of 15 passengers on my flight from London. This meant that I could enjoy an almost glorious sleep sprawled out across a whole row of seats, which made a world of difference on arrival. Aboard the plane you will be asked to complete the Written Pledge form, which confirms you understand the rules of quarantine."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","After my long-haul flight, I arrived in Japan to a series of checkpoints that sit on a prescribed route through immigration — there’s more paperwork at each stop and you’re given a green tag to wear on your wrist, though I’m not sure it does anything but identify you as an arrival. The washrooms are taped off, so make sure to go before the plane lands. What seems like dozens — maybe hundreds — of staff line the route, many of them security guards."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","My main advice for your arrival is to simply be patient. The process has, thankfully, been streamlined after outrageous reports of passengers spending upward of six hours trying to enter the country. Still, it took about four hours from landing at Haneda to arriving at my hotel. Keep your hand luggage to a minimum, bring snacks, a drink and something to read. The airport staff are friendly and many can speak English well."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","Now we come to the journey’s on-arrival testing. This process involves spitting into a plastic vial in a cordoned off part of the airport, where photos of lemons and umeboshi (pickled plums) cheerfully look down at you to help get the salivary glands going. I noticed this part was a challenge for some people, especially after a long flight; children seemed to find this task particularly tricky."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","After the checkpoints, you eventually arrive at the results room. Here you’ll sit with your fellow travelers and be called up according to your number to get your test result. This room had working vending machines and washrooms when I was there."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","If your test is negative, you will be moved onto a bus and whisked off to a quarantine hotel (people who tested positive were simply taken to a different hotel)."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","It’ll be fine, I told myself, quarantine is just something I’ve got to do. Plus, I was with my partner. Throughout the process, however, staff told me that we would be in separate rooms. This wasn’t the case: upon arrival at the hotel, groups (couples and families) were asked to come forward first and we were assigned a twin room."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","The tired but amiable staff talked us through how the whole thing worked. They gave me an electronic thermometer to take my body temperature at 8 a.m. everyday; meals would be delivered at 8:30 a.m., 12 p.m. and 5 p.m; alcohol and smoking are forbidden. Food deliveries are OK."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","I won the hotel lottery. My room had a sofa, a large smart TV, a fridge, cups and glasses, bottled water, a kettle, coffee (not instant) and tea."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","Mornings start with an announcement just before 8 a.m., first in Japanese and then in English: “We will soon be delivering your meals to your room, please refrain from going outside of your room.”"
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","Another announcement is made 30 minutes later: “May I have your attention please, we have delivered your meals outside of your room.” The same announcement plays before every mealtime."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","A bento is left outside your door in a plastic bag. The food varies depending on the hotel, but I was glad I brought extra supplies. The vegetarian meals were all vegan and, although healthy, were really small and not very exciting. It’s worth noting that there have been reports of some hotels not being able to supply meals to suit various dietary requirements."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","Breakfast was the same each morning, a variation of beans and salad. Meat eaters can enjoy much more exciting treats such as fish, hamburg steak and an egg, but servings are still small and lack fruit or meaningful portions of vegetables. The hotel I was at allowed for food to be delivered by services such as Uber Eats, but these services aren’t available at every quarantine location. Plus there are rules about what items can be delivered: No raw food, frozen food, alcohol or anything that may cause a fire."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","The six days of quarantine weren’t so bad. Time passed. I had to do another spit test on days two and six; I also had to complete location check-ins and health check-ups, and take automated video calls from the MySOS app."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","The internet connection was decent, so I was able to catch up on some Netflix viewing (bring an HDMI cord in case you don’t get a smart TV). There was enough room for exercise and, although the window in my room didn’t open, the view kept me sane. I watched people and boats below, gazed at the industrial landscape of Kawasaki in the distance, and on clear days Mount Fuji even made a dazzling appearance."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","For me, the fourth day was the hardest. It rained all day and my dinner was really small and bland. Staying positive is vital: Remember that this will not continue forever and that you will get out. Don’t let frustrations and anger take over, instead make sure to move your body, if just for some stretching, shower, get dressed each day (even if it’s just loungewear) and keep in contact with family and friends. It all helps."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","Eventually, after the final COVID-19 test, you leave your hotel room behind. My test came on the sixth day, but from March that test will happen on the third day of wherever you are quarantining from. I also didn’t have the convenience of using public transport to make my way home, another condition that will change from March as trains, buses and taxis are once again options for new arrivals."
"Are you headed for a Japanese quarantine? Here’s what you could be in for.","https://www.japantimes.co.jp/community/2022/02/22/how-tos/headed-japanese-quarantine-heres/","","","The options in front of me were renting a car, getting someone to collect me, taking a free shuttle bus into Tokyo or booking a private transfer. I chose to take the shuttle, thankfully it made a stop that was a 40-minute walk from my home. I stashed my hefty suitcase at a coin locker near the station, and came back for it the next day when I was allowed to use public transport again. Free at last, my partner and I bought some beer and ordered pizza for our first dinner out of quarantine and back in Japan. Just as every situation is different, so is everyone’s reward."
